Event,Obs,Q,Type,Loc/Freq,Particulars_a,begin_datetime,max_datetime,end_datetime
4570,PAL,C,RSP,077-180,III/1,2015-06-18 16:29:00,,2015-06-18 16:29:00
4570,G15,5,XRA,1-8A,M3.0,2015-06-18 16:30:00,2015-06-18 17:36:00,2015-06-18 18:25:00
4560,HOL,4,FLA,S18W20,SF,2015-06-18 16:41:00,2015-06-18 16:42:00,2015-06-18 16:44:00
4570,PAL,G,RBR,245,250,2015-06-18 16:58:00,2015-06-18 17:05:00,2015-06-18 17:26:00
4580,SVI,G,RNS,245,220,2015-06-18 16:58:00,2015-06-18 17:05:00,2015-06-18 17:24:00
4570,PAL,C,RSP,025-180,IV/2,2015-06-18 16:59:00,,2015-06-18 22:05:00
4570,PAL,G,RBR,1415,1100,2015-06-18 17:03:00,2015-06-18 17:16:00,2015-06-18 17:37:00
4570,PAL,U,RBR,2695,2200,2015-06-18 17:03:00,2015-06-18 17:13:00,2015-06-18 17:42:00
4570,PAL,G,RBR,4995,2300,2015-06-18 17:04:00,2015-06-18 17:13:00,2015-06-18 17:44:00
4570,PAL,G,RBR,410,150,2015-06-18 17:04:00,2015-06-18 17:25:00,2015-06-18 17:26:00
4570,PAL,G,RBR,8800,1700,2015-06-18 17:05:00,2015-06-18 17:13:00,2015-06-18 17:40:00
4570,SVI,G,RBR,15400,950,2015-06-18 17:05:00,2015-06-18 17:15:00,2015-06-18 17:38:00
4570,PAL,G,RBR,610,200,2015-06-18 17:10:00,2015-06-18 17:19:00,2015-06-18 17:26:00
4570,SOH,3,CME,"XUV,EUV,UV061-060/FS1158",2371,2015-06-18 17:24:00,,2015-06-18 20:06:00
4940,SVI,3,DSF,N14E35,7,2015-06-18 17:31:00,,2015-06-19 04:34:00
4600,PAL,C,RSP,099-175,III/2,2015-06-18 18:17:00,,2015-06-18 18:17:00
4610,HOL,4,FLA,S19W20,SF,2015-06-18 18:32:00,2015-06-18 18:34:00,2015-06-18 18:37:00
4620,PAL,C,RSP,025-066,III/1,2015-06-18 18:46:00,,2015-06-18 18:51:00
4630,PAL,G,RBR,410,160,2015-06-18 19:12:00,2015-06-18 19:13:00,2015-06-18 19:13:00
4640,SAG,C,RSP,025-071,VI/1,2015-06-18 19:30:00,,2015-06-18 20:28:00
4670,PAL,C,RSP,025-045,VI/1,2015-06-18 20:28:00,,2015-06-18 21:36:00
4680,HOL,3,FLA,N15E50,SF,2015-06-18 21:30:00,2015-06-18 21:44:00,2015-06-18 21:59:00
4680,G15,5,XRA,1-8A,C3.2,2015-06-18 21:34:00,2015-06-18 21:46:00,2015-06-18 21:57:00
4700,PAL,C,RSP,025-045,III/1,2015-06-18 22:24:00,,2015-06-18 22:25:00
4710,HOL,3,FLA,S20W23,SF,2015-06-18 22:39:00,2015-06-18 22:41:00,2015-06-18 22:43:00
4720,PAL,C,RSP,025-103,VI/1,2015-06-18 23:05:00,,2015-06-18 23:29:00
4720,PAL,G,RBR,410,680,2015-06-18 23:13:00,2015-06-18 23:13:00,2015-06-18 23:13:00
4720,PAL,C,RSP,025-180,III/1,2015-06-18 23:14:00,,2015-06-18 23:14:00
4720,G15,5,XRA,1-8A,C2.4,2015-06-18 23:26:00,2015-06-18 23:50:00,2015-06-19 00:05:00
4720,HOL,2,FLA,N11E37,SF,2015-06-18 23:28:00,2015-06-18 23:42:00,2015-06-18 23:58:00
4720,PAL,G,RBR,1415,140,2015-06-18 23:28:00,2015-06-18 23:28:00,2015-06-18 23:28:00
4730,LEA,C,RSP,077-153,III/1,2015-06-18 23:30:00,,2015-06-18 23:39:00
4740,HOL,2,FLA,N14E44,SF,2015-06-19 00:00:00,2015-06-19 00:01:00,2015-06-19 00:07:00
4750,LEA,C,RSP,077-169,III/1,2015-06-19 00:23:00,,2015-06-19 00:23:00
4770,G15,5,XRA,1-8A,C2.8,2015-06-19 00:44:00,2015-06-19 01:19:00,2015-06-19 01:39:00
4760,PAL,C,RSP,042-145,III/1,2015-06-19 00:58:00,,2015-06-19 00:59:00
5090,HOL,2,FLA,S19W25,SF,2015-06-19 01:08:00,2015-06-19 01:12:00,2015-06-19 01:15:00
4770,HOL,3,FLA,N14E44,SF,2015-06-19 01:13:00,2015-06-19 01:20:00,2015-06-19 02:06:00
4780,HOL,2,FLA,S19W25,SF,2015-06-19 01:35:00,2015-06-19 01:37:00,2015-06-19 01:38:00
4800,LEA,G,RBR,245,190,2015-06-19 02:29:00,2015-06-19 02:29:00,2015-06-19 02:29:00
4820,G15,5,XRA,1-8A,C2.1,2015-06-19 02:36:00,2015-06-19 03:14:00,2015-06-19 03:21:00
4810,LEA,U,RBR,245,150,2015-06-19 02:37:00,2015-06-19 02:38:00,2015-06-19 02:38:00
4870,SVI,C,RSP,075-169,CTM/1,2015-06-19 03:52:00,,2015-06-19 06:11:00
4830,PAL,G,RBR,245,140,2015-06-19 03:59:00,2015-06-19 04:01:00,2015-06-19 04:01:00
4880,G15,5,XRA,1-8A,C1.7,2015-06-19 04:07:00,2015-06-19 04:19:00,2015-06-19 04:34:00
4850,LEA,G,RNS,245,160,2015-06-19 04:18:00,2015-06-19 04:25:00,2015-06-19 04:30:00
4840,PAL,C,RSP,025-180,III/1,2015-06-19 04:33:00,,2015-06-19 04:37:00
4840,SVI,3,FLA,S21W27,SF,2015-06-19 04:36:00,2015-06-19 04:41:00,2015-06-19 04:58:00
4860,SVI,3,FLA,N15E40,SF,2015-06-19 04:37:00,2015-06-19 04:40:00,2015-06-19 04:43:00
4890,SVI,3,FLA,N12E37,SF,2015-06-19 06:29:00,2015-06-19 06:36:00,2015-06-19 06:42:00
4900,LEA,C,RSP,075-180,CTM/1,2015-06-19 06:45:00,,2015-06-19 09:30:00
4900,SVI,C,RSP,032-080,III/1,2015-06-19 07:30:00,,2015-06-19 07:30:00
4910,SVI,3,FLA,N12E36,SF,2015-06-19 08:33:00,2015-06-19 08:33:00,2015-06-19 08:36:00
4920,G15,5,XRA,1-8A,C8.1,2015-06-19 09:19:00,2015-06-19 09:27:00,2015-06-19 09:38:00
4920,SVI,3,FLA,N15E39,SN,2015-06-19 09:21:00,2015-06-19 09:25:00,2015-06-19 10:08:00
4920,SVI,G,RBR,8800,180,2015-06-19 09:23:00,2015-06-19 09:24:00,2015-06-19 09:25:00
4920,SVI,G,RBR,15400,170,2015-06-19 09:23:00,2015-06-19 09:23:00,2015-06-19 09:25:00
4920,SVI,G,RBR,4995,95,2015-06-19 09:23:00,2015-06-19 09:24:00,2015-06-19 09:25:00
4930,G15,5,XRA,1-8A,C1.8,2015-06-19 10:17:00,2015-06-19 10:44:00,2015-06-19 11:00:00
4930,SVI,3,FLA,N13E35,SF,2015-06-19 10:27:00,2015-06-19 10:43:00,2015-06-19 11:07:00
4930,SAG,C,RSP,025-180,III/2,2015-06-19 10:42:00,,2015-06-19 10:43:00
4930,SVI,G,RBR,245,120,2015-06-19 10:44:00,2015-06-19 10:44:00,2015-06-19 10:44:00
4950,SVI,3,FLA,S20W31,SF,2015-06-19 11:53:00,2015-06-19 12:03:00,2015-06-19 12:22:00
4960,SVI,G,RBR,2695,130,2015-06-19 12:24:00,2015-06-19 12:24:00,2015-06-19 12:24:00
4960,SVI,G,RBR,1415,55,2015-06-19 12:24:00,2015-06-19 12:24:00,2015-06-19 12:24:00
5020,SVI,C,RSP,103-171,CTM/1,2015-06-19 12:42:00,,2015-06-19 17:28:00
4970,SAG,C,RSP,025-081,VI/1,2015-06-19 12:54:00,,2015-06-19 13:21:00
5000,SVI,C,RSP,025-135,VI/1,2015-06-19 14:22:00,,2015-06-19 15:22:00
4980,SAG,C,RSP,025-063,III/1,2015-06-19 14:36:00,,2015-06-19 14:38:00
5000,SAG,C,RSP,125-180,CTM/1,2015-06-19 15:03:00,,2015-06-19 16:36:00
4990,G15,5,XRA,1-8A,C1.8,2015-06-19 15:31:00,2015-06-19 15:35:00,2015-06-19 15:38:00
4990,SVI,3,FLA,N15E37,SF,2015-06-19 15:33:00,2015-06-19 15:34:00,2015-06-19 15:47:00
5110,PAL,C,RSP,105-166,CTM/1,2015-06-19 16:20:00,,2015-06-19 20:29:00
5030,SVI,3,FLA,S19W34,SF,2015-06-19 16:54:00,2015-06-19 16:54:00,2015-06-19 16:59:00
5040,G15,5,XRA,1-8A,C1.1,2015-06-19 17:37:00,2015-06-19 17:42:00,2015-06-19 17:45:00
5050,G15,5,XRA,1-8A,C1.5,2015-06-19 17:59:00,2015-06-19 18:03:00,2015-06-19 18:07:00
5050,HOL,3,FLA,N14E33,SF,2015-06-19 18:01:00,2015-06-19 18:01:00,2015-06-19 18:09:00
5060,HOL,3,FLA,N08E22,SF,2015-06-19 18:21:00,2015-06-19 18:21:00,2015-06-19 18:27:00
5070,HOL,3,FLA,N08E22,SF,2015-06-19 18:32:00,2015-06-19 18:35:00,2015-06-19 18:39:00
5080,HOL,3,FLA,N10E25,SF,2015-06-19 19:00:00,2015-06-19 19:00:00,2015-06-19 19:05:00
5100,HOL,3,FLA,N11E28,SF,2015-06-19 19:33:00,2015-06-19 19:33:00,2015-06-19 19:39:00
5130,PAL,C,RSP,025-110,VI/2,2015-06-19 21:23:00,,2015-06-19 23:15:00
5140,PAL,C,RSP,025-138,III/2,2015-06-19 22:46:00,,2015-06-19 22:48:00
5120,PAL,G,RBR,245,100,2015-06-19 22:47:00,2015-06-19 22:47:00,2015-06-19 22:47:00
5150,PAL,G,RBR,245,110,2015-06-19 23:07:00,2015-06-19 23:07:00,2015-06-19 23:07:00
5160,LEA,C,RSP,093-180,CTM/1,2015-06-19 23:20:00,,2015-06-19 23:59:00
5320,HOL,3,DSF,S04E25,9,2015-06-19 23:47:00,,2015-06-20 12:48:00
5170,LEA,C,RSP,102-180,CTM/1,2015-06-20 00:00:00,,2015-06-20 01:04:00
5180,PAL,C,RSP,025-077,III/1,2015-06-20 02:36:00,,2015-06-20 02:36:00
5180,G15,5,XRA,1-8A,C2.3,2015-06-20 02:36:00,2015-06-20 02:42:00,2015-06-20 02:44:00
5180,LEA,3,FLA,N14E27,SN,2015-06-20 02:38:00,2015-06-20 02:42:00,2015-06-20 02:55:00
5180,LEA,G,RBR,610,130,2015-06-20 02:38:00,2015-06-20 02:38:00,2015-06-20 02:38:00
5200,LEA,C,RSP,148-180,CTM/1,2015-06-20 02:55:00,,2015-06-20 05:23:00
5210,G15,5,XRA,1-8A,C1.4,2015-06-20 03:10:00,2015-06-20 04:15:00,2015-06-20 04:39:00
5210,SVI,3,FLA,N16E24,SF,2015-06-20 04:15:00,2015-06-20 04:15:00,2015-06-20 04:22:00
5220,LEA,3,FLA,S19W41,SF,2015-06-20 04:50:00,2015-06-20 04:51:00,2015-06-20 04:54:00
5230,G15,5,XRA,1-8A,M1.0,2015-06-20 06:28:00,2015-06-20 06:48:00,2015-06-20 07:09:00
5230,SVI,3,FLA,N13E25,1F,2015-06-20 06:30:00,2015-06-20 06:35:00,2015-06-20 07:34:00
5230,LEA,C,RSP,027-180,CTM/1,2015-06-20 06:40:00,,2015-06-20 09:30:00
5240,SVI,3,FLA,N13E22,SF,2015-06-20 07:38:00,2015-06-20 07:40:00,2015-06-20 07:56:00
5250,LEA,G,RBR,245,120,2015-06-20 08:00:00,2015-06-20 08:00:00,2015-06-20 08:00:00
5330,SVI,3,FLA,S21W44,SF,2015-06-20 08:11:00,2015-06-20 08:13:00,2015-06-20 08:28:00
5260,LEA,3,FLA,N16E23,SF,2015-06-20 08:17:00,2015-06-20 08:24:00,2015-06-20 08:31:00
5260,LEA,G,RBR,245,100,2015-06-20 08:18:00,2015-06-20 08:18:00,2015-06-20 08:18:00
5270,SVI,3,FLA,S21W44,SF,2015-06-20 09:03:00,2015-06-20 09:04:00,2015-06-20 09:10:00
5280,SVI,3,FLA,N14E22,SF,2015-06-20 10:08:00,2015-06-20 10:09:00,2015-06-20 10:17:00
5290,SVI,3,FLA,S20W46,SF,2015-06-20 11:04:00,2015-06-20 11:21:00,2015-06-20 11:42:00
5300,SAG,G,RBR,245,160,2015-06-20 12:19:00,2015-06-20 12:19:00,2015-06-20 12:21:00
5310,SVI,G,RBR,245,190,2015-06-20 12:50:00,2015-06-20 12:50:00,2015-06-20 12:50:00
5340,HOL,3,FLA,S24W47,SF,2015-06-20 14:47:00,2015-06-20 14:47:00,2015-06-20 14:55:00
5380,SAG,C,RSP,025-180,VI/1,2015-06-20 16:19:00,,2015-06-20 21:49:00
5380,SAG,C,RSP,025-180,CTM/1,2015-06-20 16:23:00,,2015-06-20 22:43:00
5350,PAL,G,RBR,245,120,2015-06-20 17:43:00,2015-06-20 17:43:00,2015-06-20 17:43:00
5390,PAL,C,RSP,099-181,CTM/1,2015-06-20 18:55:00,,2015-06-20 23:59:00
5370,G15,5,XRA,1-8A,C1.2,2015-06-20 19:07:00,2015-06-20 19:12:00,2015-06-20 19:19:00
5370,PAL,C,RSP,025-091,VI/1,2015-06-20 19:17:00,,2015-06-20 23:21:00
5390,SAG,G,RBR,410,120,2015-06-20 19:26:00,2015-06-20 19:26:00,2015-06-20 19:26:00
5390,PAL,U,RBR,245,570,2015-06-20 19:49:00,2015-06-20 19:49:00,2015-06-20 19:50:00
5400,LEA,C,RSP,074-180,CTM/1,2015-06-20 23:20:00,,2015-06-20 23:59:00
5400,HOL,3,FLA,N11E15,SF,2015-06-20 23:25:00,2015-06-20 23:26:00,2015-06-20 23:27:00
5400,LEA,G,RBR,245,240,2015-06-20 23:29:00,2015-06-20 23:29:00,2015-06-20 23:29:00
5440,PAL,C,RSP,025-180,CTM/1,2015-06-21 00:00:00,,2015-06-21 02:24:00
5440,LEA,C,RSP,075-180,IV/1,2015-06-21 00:00:00,,2015-06-21 09:30:00
5420,G15,5,XRA,1-8A,M2.0,2015-06-21 01:02:00,2015-06-21 01:42:00,2015-06-21 02:00:00
5420,LEA,1,FLA,N12E13,1N,2015-06-21 01:07:00,2015-06-21 01:40:00,2015-06-21 04:34:00
5420,LEA,G,RBR,8800,130,2015-06-21 01:29:00,2015-06-21 01:29:00,2015-06-21 01:30:00
5420,PAL,G,RBR,4995,890,2015-06-21 01:34:00,2015-06-21 01:36:00,2015-06-21 01:43:00
5420,PAL,G,RBR,15400,780,2015-06-21 01:35:00,2015-06-21 01:36:00,2015-06-21 01:40:00
5420,PAL,U,RBR,410,120,2015-06-21 01:36:00,2015-06-21 01:36:00,2015-06-21 01:36:00
5420,PAL,U,RBR,610,150,2015-06-21 01:36:00,2015-06-21 01:37:00,2015-06-21 01:37:00
5420,PAL,G,RBR,1415,100,2015-06-21 01:51:00,2015-06-21 01:51:00,2015-06-21 01:51:00
5420,LEA,C,RSP,025-180,VI/2,2015-06-21 01:51:00,,2015-06-21 04:25:00
5420,LEA,G,RBR,245,360,2015-06-21 01:52:00,2015-06-21 01:52:00,2015-06-21 01:57:00
5420,LEA,G,RBR,2695,100,2015-06-21 01:52:00,2015-06-21 01:52:00,2015-06-21 01:52:00
5450,LEA,G,RBR,1415,650,2015-06-21 02:03:00,2015-06-21 02:49:00,2015-06-21 03:15:00
5450,LEA,G,RBR,2695,490,2015-06-21 02:04:00,2015-06-21 02:26:00,2015-06-21 03:20:00
5450,LEA,G,RBR,610,520,2015-06-21 02:04:00,2015-06-21 02:40:00,2015-06-21 03:29:00
5450,LEA,G,RBR,410,400,2015-06-21 02:05:00,2015-06-21 02:05:00,2015-06-21 03:26:00
5450,G15,5,XRA,1-8A,M2.6,2015-06-21 02:06:00,2015-06-21 02:36:00,2015-06-21 03:02:00
5450,LEA,G,RBR,4995,300,2015-06-21 02:07:00,2015-06-21 02:26:00,2015-06-21 03:17:00
5450,LEA,G,RBR,8800,250,2015-06-21 02:07:00,2015-06-21 02:25:00,2015-06-21 03:15:00
5450,LEA,G,RBR,15400,120,2015-06-21 02:22:00,2015-06-21 02:38:00,2015-06-21 02:55:00
5420,PAL,C,RSP,025-180,II/2,2015-06-21 02:24:00,,2015-06-21 02:47:00
5420,COM,C,RSP,025-180,IV/2,2015-06-21 02:25:00,,2015-06-21 18:11:00
5450,LEA,G,RBR,245,1000,2015-06-21 02:33:00,2015-06-21 02:50:00,2015-06-21 03:29:00
5420,SOH,4,CME,"XUV,EUV,UV043-042/FS1337",2371,2015-06-21 02:36:00,,2015-06-21 06:54:00
5460,PAL,U,RBR,410,120,2015-06-21 03:40:00,2015-06-21 03:43:00,2015-06-21 03:45:00
5480,SVI,2,FLA,S26W48,SF,2015-06-21 06:53:00,2015-06-21 06:57:00,2015-06-21 07:01:00
5490,SVI,2,FLA,N14E11,SF,2015-06-21 07:03:00,2015-06-21 07:04:00,2015-06-21 07:30:00
5500,SVI,3,FLA,N15E09,SF,2015-06-21 07:35:00,2015-06-21 07:37:00,2015-06-21 08:31:00
5770,SVI,G,RNS,245,380,2015-06-21 07:51:00,2015-06-21 09:48:00,2015-06-21 11:40:00
5640,SVI,3,FLA,S21W57,SF,2015-06-21 08:13:00,2015-06-21 08:14:00,2015-06-21 08:19:00
5510,SVI,3,FLA,N15E08,SF,2015-06-21 08:36:00,2015-06-21 08:45:00,2015-06-21 08:54:00
5520,SVI,3,FLA,N07E02,SF,2015-06-21 09:14:00,2015-06-21 09:21:00,2015-06-21 09:29:00
5540,SVI,3,FLA,S21W57,2B,2015-06-21 09:24:00,2015-06-21 09:42:00,2015-06-21 10:31:00
5540,G15,5,XRA,1-8A,M3.8,2015-06-21 09:38:00,2015-06-21 09:44:00,2015-06-21 09:50:00
5540,SAG,C,RSP,025-180,CTM/1,2015-06-21 09:38:00,,2015-06-21 09:42:00
5540,SVI,G,RBR,2695,120,2015-06-21 09:41:00,2015-06-21 09:42:00,2015-06-21 09:42:00
5540,SVI,G,RBR,4995,130,2015-06-21 09:41:00,2015-06-21 09:42:00,2015-06-21 09:43:00
5540,SVI,G,RBR,8800,130,2015-06-21 09:42:00,2015-06-21 09:42:00,2015-06-21 09:42:00
5540,SVI,G,RBR,15400,70,2015-06-21 09:42:00,2015-06-21 09:42:00,2015-06-21 09:42:00
5540,SAG,C,RSP,025-180,IV/1,2015-06-21 09:42:00,,2015-06-21 22:49:00
5560,SVI,3,FLA,N13E07,1F,2015-06-21 10:45:00,2015-06-21 10:50:00,2015-06-21 11:11:00
5570,SVI,3,FLA,S17W55,SF,2015-06-21 11:13:00,2015-06-21 11:15:00,2015-06-21 11:20:00
5580,SVI,3,FLA,S21W59,SF,2015-06-21 12:13:00,2015-06-21 12:13:00,2015-06-21 12:17:00
5590,HOL,2,FLA,S18W61,SF,2015-06-21 12:48:00,2015-06-21 12:52:00,2015-06-21 12:55:00
5530,SAG,G,RNS,245,220,2015-06-21 13:11:00,2015-06-21 15:49:00,2015-06-21 16:09:00
5600,G15,5,XRA,1-8A,C1.3,2015-06-21 13:28:00,2015-06-21 13:33:00,2015-06-21 13:36:00
5600,SVI,3,FLA,S22W61,SF,2015-06-21 13:32:00,2015-06-21 13:33:00,2015-06-21 13:39:00
5610,HOL,3,FLA,S18W61,SF,2015-06-21 14:14:00,2015-06-21 14:14:00,2015-06-21 14:17:00
5620,G15,5,XRA,1-8A,C1.4,2015-06-21 14:29:00,2015-06-21 14:32:00,2015-06-21 14:34:00
5620,SVI,3,FLA,S22W61,SF,2015-06-21 14:32:00,2015-06-21 14:32:00,2015-06-21 14:36:00
5630,SVI,3,FLA,S21W60,SF,2015-06-21 14:42:00,2015-06-21 14:43:00,2015-06-21 14:52:00
5670,G15,5,XRA,1-8A,C2.6,2015-06-21 15:35:00,2015-06-21 16:40:00,2015-06-21 17:44:00
5670,PAL,C,RSP,025-180,IV/1,2015-06-21 16:03:00,,2015-06-21 23:59:00
5670,HOL,3,FLA,S19W62,SF,2015-06-21 16:13:00,2015-06-21 16:32:00,2015-06-21 16:53:00
5700,HOL,3,FLA,N08W00,SF,2015-06-21 16:35:00,2015-06-21 16:36:00,2015-06-21 16:54:00
5710,HOL,3,FLA,S18W63,SF,2015-06-21 17:07:00,2015-06-21 17:36:00,2015-06-21 17:49:00
5960,SVI,3,DSF,N10W37,9,2015-06-21 17:37:00,,2015-06-22 08:06:00
5690,HOL,3,FLA,S18W64,SF,2015-06-21 17:56:00,2015-06-21 18:19:00,2015-06-21 18:58:00
5680,SVI,G,RBR,245,100,2015-06-21 17:58:00,2015-06-21 17:58:00,2015-06-21 17:58:00
5690,G15,5,XRA,1-8A,M1.1,2015-06-21 18:10:00,2015-06-21 18:20:00,2015-06-21 18:28:00
5720,HOL,3,FLA,S18W64,SF,2015-06-21 19:20:00,2015-06-21 19:20:00,2015-06-21 19:24:00
5730,SAG,G,RBR,245,150,2015-06-21 19:50:00,2015-06-21 19:50:00,2015-06-21 19:50:00
5740,PAL,U,RBR,245,100,2015-06-21 19:56:00,2015-06-21 19:56:00,2015-06-21 19:56:00
5750,G15,5,XRA,1-8A,C1.5,2015-06-21 20:09:00,2015-06-21 20:13:00,2015-06-21 20:15:00
5750,SAG,G,RBR,245,140,2015-06-21 20:09:00,2015-06-21 20:09:00,2015-06-21 20:10:00
5760,HOL,3,FLA,S18W64,SF,2015-06-21 20:34:00,2015-06-21 20:41:00,2015-06-21 20:45:00
5770,PAL,G,RBR,245,150,2015-06-21 21:26:00,2015-06-21 21:27:00,2015-06-21 21:27:00
5780,G15,5,XRA,1-8A,C6.5,2015-06-21 22:28:00,2015-06-21 22:40:00,2015-06-21 22:55:00
5790,SAG,C,RSP,025-080,III/1,2015-06-21 22:56:00,,2015-06-21 22:56:00
5800,LEA,C,RSP,075-180,IV/1,2015-06-21 23:21:00,,2015-06-21 23:59:00
5840,PAL,C,RSP,025-180,IV/2,2015-06-22 00:00:00,,2015-06-22 03:17:00
5840,CUL,C,RSP,020-120,III/1,2015-06-22 00:01:00,,2015-06-22 00:03:00
5810,PAL,G,RBR,245,110,2015-06-22 00:30:00,2015-06-22 00:30:00,2015-06-22 00:30:00
5820,PAL,G,RBR,245,160,2015-06-22 00:41:00,2015-06-22 00:41:00,2015-06-22 00:43:00
5850,PAL,C,RSP,025-180,VI/2,2015-06-22 01:56:00,,2015-06-22 03:01:00
6230,CUL,C,RSP,018-090,III/2,2015-06-22 01:57:00,,2015-06-22 02:11:00
5830,PAL,G,RBR,610,110,2015-06-22 01:59:00,2015-06-22 01:59:00,2015-06-22 01:59:00
5880,G15,5,XRA,1-8A,C3.2,2015-06-22 02:15:00,2015-06-22 02:42:00,2015-06-22 03:11:00
5880,LEA,3,FLA,N10W17,SF,2015-06-22 02:31:00,2015-06-22 02:36:00,2015-06-22 02:47:00
5880,LEA,3,DSF,N11W11,6,2015-06-22 02:32:00,,2015-06-22 03:10:00
5850,LEA,3,FLA,N15W11,SF,2015-06-22 02:33:00,2015-06-22 02:36:00,2015-06-22 02:44:00
5850,PAL,G,RBR,245,650,2015-06-22 02:36:00,2015-06-22 02:36:00,2015-06-22 02:36:00
6090,SVI,C,RSP,027-169,IV/2,2015-06-22 03:49:00,,2015-06-22 18:12:00
5860,PAL,G,RBR,245,100,2015-06-22 03:51:00,2015-06-22 03:51:00,2015-06-22 03:51:00
5890,PAL,G,RBR,245,110,2015-06-22 04:31:00,2015-06-22 04:31:00,2015-06-22 04:31:00
5900,LEA,G,RBR,245,100,2015-06-22 04:34:00,2015-06-22 04:34:00,2015-06-22 04:34:00
5910,G15,5,XRA,1-8A,C7.5,2015-06-22 05:09:00,2015-06-22 05:19:00,2015-06-22 05:40:00
5910,LEA,3,FLA,S19W69,1N,2015-06-22 05:13:00,2015-06-22 05:35:00,2015-06-22 05:36:00
5920,LEA,C,RSP,059-119,II/1,2015-06-22 05:58:00,,2015-06-22 06:07:00
5930,LEA,3,FLA,N14E02,SF,2015-06-22 06:09:00,2015-06-22 06:11:00,2015-06-22 06:20:00
5940,LEA,G,RBR,245,260,2015-06-22 07:25:00,2015-06-22 07:26:00,2015-06-22 07:26:00
5940,G15,5,XRA,1-8A,C1.6,2015-06-22 07:35:00,2015-06-22 07:40:00,2015-06-22 07:49:00
5940,COM,3,FLA,N14E02,SF,2015-06-22 07:36:00,2015-06-22 07:50:00,2015-06-22 08:07:00
5950,SVI,3,FLA,N09W02,SF,2015-06-22 08:02:00,2015-06-22 08:02:00,2015-06-22 08:13:00
5950,SVI,C,RSP,034-171,VI/1,2015-06-22 08:06:00,,2015-06-22 08:17:00
5970,SAG,G,RBR,245,110,2015-06-22 12:26:00,2015-06-22 12:26:00,2015-06-22 12:26:00
5980,SAG,G,RBR,245,110,2015-06-22 12:34:00,2015-06-22 12:34:00,2015-06-22 12:34:00
5990,SAG,G,RBR,245,110,2015-06-22 13:23:00,2015-06-22 13:23:00,2015-06-22 13:23:00
6000,SVI,C,RSP,029-047,III/1,2015-06-22 13:27:00,,2015-06-22 13:27:00
6010,SAG,C,RSP,025-076,III/1,2015-06-22 13:46:00,,2015-06-22 13:48:00
6020,SAG,C,RSP,025-117,V/1,2015-06-22 14:34:00,,2015-06-22 14:35:00
6020,SVI,C,RSP,025-061,III/1,2015-06-22 14:34:00,,2015-06-22 14:35:00
6030,HOL,3,FLA,N11W05,SF,2015-06-22 14:49:00,2015-06-22 14:50:00,2015-06-22 14:54:00
6040,SVI,3,FLA,N10W06,SF,2015-06-22 15:22:00,2015-06-22 15:24:00,2015-06-22 15:36:00
6240,PAL,C,RSP,025-180,IV/2,2015-06-22 16:04:00,,2015-06-22 23:59:00
6060,SVI,3,FLA,N06W13,SF,2015-06-22 16:19:00,2015-06-22 16:19:00,2015-06-22 16:43:00
6050,HOL,3,FLA,N09W09,SF,2015-06-22 16:20:00,2015-06-22 16:20:00,2015-06-22 16:37:00
6070,SVI,3,FLA,N13W05,SF,2015-06-22 17:00:00,2015-06-22 17:00:00,2015-06-22 17:02:00
6080,G15,5,XRA,1-8A,C3.9,2015-06-22 17:20:00,2015-06-22 17:27:00,2015-06-22 17:33:00
6100,HOL,3,FLA,N12W08,2B,2015-06-22 17:23:00,2015-06-22 18:10:00,2015-06-22 20:53:00
6080,SVI,G,RBR,8800,79,2015-06-22 17:24:00,2015-06-22 17:24:00,2015-06-22 17:25:00
6080,SAG,G,RBR,410,100,2015-06-22 17:24:00,2015-06-22 17:24:00,2015-06-22 17:24:00
6100,G15,5,XRA,1-8A,M6.5,2015-06-22 17:39:00,2015-06-22 18:23:00,2015-06-22 18:51:00
6100,SAG,G,RBR,8800,100,2015-06-22 17:42:00,2015-06-22 17:42:00,2015-06-22 17:42:00
6100,SAG,G,RBR,15400,1200,2015-06-22 17:52:00,2015-06-22 17:52:00,2015-06-22 18:49:00
6100,PAL,G,RBR,4995,1200,2015-06-22 17:52:00,2015-06-22 18:04:00,2015-06-22 19:38:00
6100,PAL,U,RBR,2695,1000,2015-06-22 17:53:00,2015-06-22 18:25:00,2015-06-22 19:46:00
6330,SVI,3,DSF,N31W32,6,2015-06-22 17:54:00,,2015-06-23 04:12:00
6100,PAL,U,RBR,410,27000,2015-06-22 17:55:00,2015-06-22 19:28:00,2015-06-22 19:59:00
6100,PAL,G,RBR,1415,620,2015-06-22 17:55:00,2015-06-22 18:10:00,2015-06-22 19:50:00
6100,PAL,G,RBR,610,22000,2015-06-22 18:03:00,2015-06-22 19:29:00,2015-06-22 19:55:00
6100,SAG,C,RSP,025-180,II/1,2015-06-22 18:05:00,,2015-06-22 18:26:00
6100,SAG,G,RBR,245,10000,2015-06-22 18:07:00,2015-06-22 19:29:00,2015-06-22 20:32:00
6250,PAL,C,RSP,025-180,VI/2,2015-06-22 19:07:00,,2015-06-22 23:35:00
6110,PAL,G,RBR,245,100,2015-06-22 20:27:00,2015-06-22 20:28:00,2015-06-22 20:28:00
6120,PAL,G,RBR,245,140,2015-06-22 20:36:00,2015-06-22 20:37:00,2015-06-22 20:37:00
6130,SAG,G,RBR,245,110,2015-06-22 20:45:00,2015-06-22 20:45:00,2015-06-22 20:46:00
